# scene=cradle krb=on dt=0.0166667 seconds=28800 sample_every=600 e0=13.2716 velocity_iterations=8 position_iterations=3
t_s,ke,pe,e_total,e_over_e0,peak_height
4260,1.61832,12.2161,13.8344,1.0424,1.30203
4270,3.31431,10.7847,14.099,1.06234,1.15902
4280,14.1937,-0.0160763,14.1776,1.06827,0.051803
4290,8.54948,5.21448,13.764,1.0371,0.585532
4300,0.0473776,13.8776,13.925,1.04923,1.47325
4310,7.73676,6.43111,14.1679,1.06753,0.711938
4320,14.2035,-0.439454,13.764,1.0371,0.00818348
4330,4.03671,9.78544,13.8221,1.04148,1.05037
4340,1.15177,12.8933,14.0451,1.05828,1.37354
4350,12.1561,2.01736,14.1734,1.06795,0.259974
4360,11.5417,2.19673,13.7384,1.03517,0.276651
4370,0.865811,13.0109,13.8767,1.04559,1.38216
4380,4.57216,9.5828,14.155,1.06656,1.03222
4390,14.6613,-0.465923,14.1954,1.06961,0.00383008
4400,7.11489,6.62974,13.7446,1.03564,0.732088
4410,0.0961831,13.8836,13.9798,1.05336,1.47158
4420,9.18541,5.01499,14.2004,1.06998,0.563649
4430,13.6745,0.106103,13.7806,1.03835,0.0619192
4440,2.85339,10.934,13.7874,1.03886,1.17196
4450,1.98771,12.1129,14.1006,1.06246,1.29113
4460,13.2108,1.00491,14.2157,1.07114,0.151899
4470,10.2818,3.49148,13.7733,1.0378,0.408095
4480,0.347119,13.577,13.9241,1.04916,1.4385
4490,5.93593,8.23033,14.1663,1.06741,0.895424
4500,14.4417,-0.636508,13.8052,1.0402,-0.012284
4510,5.69938,8.04959,13.749,1.03597,0.876933
4520,0.399729,13.6211,14.0208,1.05645,1.44379
4530,10.5804,3.64425,14.2246,1.07181,0.423618
4540,12.8711,0.920905,13.792,1.03921,0.143591
4550,1.84086,12.0084,13.8493,1.04352,1.27852
4560,3.02631,11.0827,14.109,1.06309,1.18779
4570,14.0309,0.120875,14.1517,1.06631,0.0677012
4580,8.90421,4.86342,13.7676,1.03737,0.548615
4590,0.0753451,13.8524,13.9278,1.04944,1.46956
4600,7.37237,6.80335,14.1757,1.06812,0.748561
4610,14.2897,-0.498516,13.7912,1.03915,-0.00133967
4620,4.3552,9.46674,13.8219,1.04146,1.0171
4630,0.977217,13.1003,14.0775,1.06072,1.39062
4640,11.8605,2.3498,14.2103,1.07072,0.292544
4650,11.8327,1.91628,13.7489,1.03596,0.249386
4660,1.03287,12.8003,13.8332,1.04231,1.36427
4670,4.23462,9.89428,14.1289,1.06459,1.0647
4680,14.5728,-0.407352,14.1654,1.06735,0.0121168
4690,7.50072,6.29575,13.7965,1.03955,0.694708
4700,0.0597938,13.9035,13.9633,1.05212,1.47446
4710,8.82656,5.40059,14.2271,1.072,0.602424
4720,13.8332,-0.0472733,13.7859,1.03875,0.0449795
4730,3.13327,10.6836,13.8169,1.04108,1.14256
4740,1.75952,12.3409,14.1004,1.06245,1.31366
4750,12.9682,1.21164,14.1798,1.06843,0.17905
4760,10.6079,3.14662,13.7545,1.03638,0.374079
4770,0.452997,13.4254,13.8784,1.04572,1.42678
4780,5.58747,8.57281,14.1603,1.06696,0.930366
4790,14.4308,-0.653851,13.7769,1.03807,-0.0123003
4800,6.07343,7.73347,13.8069,1.04033,0.840703
4810,0.300399,13.7179,14.0183,1.05626,1.4531
4820,10.241,3.97031,14.2113,1.07081,0.457635
