# scene=cradle krb=on dt=0.0166667 seconds=600 sample_every=60 e0=13.2716
t_s,ke,pe,e_total,e_over_e0,peak_height
502,14.2278,-0.00541252,14.2224,1.07164,0.0523711
503,0.191788,13.763,13.9548,1.05148,1.46094
504,14.4767,-0.664875,13.8118,1.0407,-0.0132093
505,0.099788,13.9174,14.0171,1.05617,1.4761
506,14.1511,-0.359668,13.7914,1.03916,0.0180496
507,0.815084,13.2678,14.0829,1.06113,1.41124
508,12.9251,0.861446,13.7866,1.0388,0.141894
509,2.22588,11.9236,14.1495,1.06614,1.27219
510,10.9806,2.79979,13.7804,1.03833,0.339395
511,4.23236,9.97636,14.2087,1.07061,1.07181
512,8.62093,5.23662,13.8576,1.04415,0.585079
513,6.65182,7.58096,14.2328,1.07242,0.827826
514,6.08352,7.75024,13.8338,1.04236,0.843621
515,9.19775,5.05809,14.2558,1.07416,0.569263
516,3.75263,10.0829,13.8355,1.04249,1.0843
517,11.5771,2.67209,14.2492,1.07366,0.324779
518,1.85713,12.0546,13.9118,1.04823,1.28336
519,13.4741,0.761249,14.2353,1.07261,0.129407
520,0.584921,13.3589,13.9438,1.05065,1.41687
521,14.6159,-0.359365,14.2565,1.07421,0.0115143
522,0.0511903,13.9388,13.99,1.05413,1.4772
523,14.4503,-0.630365,13.8199,1.04131,-0.0122375
524,0.301646,13.7289,14.0305,1.05718,1.4573
525,13.7192,0.0666546,13.7858,1.03874,0.060954
526,1.34231,12.7964,14.1387,1.06533,1.35908
527,12.1516,1.63144,13.7831,1.03854,0.219712
528,3.03191,11.1024,14.1344,1.06501,1.19139
529,9.97735,3.83125,13.8086,1.04046,0.443666
530,5.24023,8.92727,14.1675,1.0675,0.967894
531,7.4978,6.2906,13.7884,1.03894,0.696045
532,7.75585,6.46461,14.2205,1.07149,0.713874
533,5.02996,8.79437,13.8243,1.04164,0.950513
534,10.2686,3.9744,14.243,1.07319,0.458665
535,2.86066,10.9867,13.8473,1.04338,1.17732
536,12.4759,1.73933,14.2153,1.0711,0.231598
537,1.21705,12.6671,13.8841,1.04615,1.34859
538,14.0741,0.195794,14.2699,1.07522,0.0700917
539,0.255382,13.6976,13.953,1.05134,1.45258
540,14.786,-0.640342,14.1457,1.06586,-0.011143
541,0.0604169,13.9186,13.979,1.0533,1.47829
542,14.2444,-0.430221,13.8142,1.04088,0.00744832
543,0.67528,13.3773,14.0525,1.05884,1.42378
544,13.1293,0.650133,13.7794,1.03826,0.119958
545,1.99719,12.1541,14.1513,1.06628,1.29396
546,11.2651,2.56153,13.8266,1.04182,0.312165
547,3.93528,10.2403,14.1756,1.06811,1.10073
548,8.91917,4.8154,13.7346,1.03488,0.550671
549,6.3158,7.91268,14.2285,1.0721,0.860922
550,6.40683,7.37481,13.7816,1.03843,0.809309
551,8.86035,5.37426,14.2346,1.07256,0.602611
552,4.0361,9.79153,13.8276,1.04189,1.05393
553,11.2798,2.935,14.2148,1.07107,0.354089
554,2.07096,11.7885,13.8595,1.04429,1.25999
555,13.2578,0.989843,14.2477,1.07354,0.153632
556,0.707883,13.2109,13.9188,1.04876,1.4027
557,14.5125,-0.308766,14.2038,1.07024,0.0242546
558,0.0719455,13.9109,13.9828,1.05359,1.47346
559,14.4743,-0.6403,13.8341,1.04238,-0.0124102
560,0.218115,13.7952,14.0134,1.05589,1.46426
561,13.8657,-0.0169677,13.8488,1.04348,0.0481524
562,1.16072,12.9623,14.123,1.06415,1.37616
563,12.3991,1.39897,13.7981,1.03967,0.196507
564,2.76776,11.3632,14.1309,1.06475,1.21704
565,10.2898,3.48836,13.7781,1.03816,0.410713
566,4.91876,9.27706,14.1958,1.06964,0.999539
567,7.85892,5.91506,13.774,1.03785,0.660764
568,7.41021,6.80185,14.2121,1.07086,0.750739
569,5.34559,8.44786,13.7934,1.03932,0.917058
570,9.93977,4.32299,14.2628,1.07468,0.491245
571,3.12144,10.7061,13.8276,1.04189,1.14935
572,12.2062,2.03414,14.2404,1.07299,0.261289
573,1.39687,12.463,13.8599,1.04432,1.32881
574,13.902,0.32617,14.2282,1.07207,0.086676
575,0.337023,13.5884,13.9254,1.04926,1.44278
576,14.7776,-0.570328,14.2073,1.0705,-0.00388026
577,0.0365084,13.9421,13.9786,1.05327,1.47927
578,14.3246,-0.495994,13.8286,1.04197,0.00165069
579,0.520768,13.5204,14.0412,1.05798,1.43546
580,13.3261,0.484952,13.8111,1.04065,0.102133
581,1.77587,12.3212,14.0971,1.0622,1.31529
582,11.5493,2.2072,13.7565,1.03654,0.282183
583,3.63995,10.5145,14.1545,1.06652,1.12975
584,9.25103,4.53945,13.7905,1.03909,0.515787
585,5.96292,8.22064,14.1836,1.06871,0.894566
586,6.74228,7.05734,13.7996,1.03978,0.77398
587,8.5134,5.73006,14.2435,1.07323,0.63709
588,4.33596,9.48571,13.8217,1.04144,1.02214
589,10.9686,3.26374,14.2323,1.07239,0.387929
590,2.30262,11.556,13.8586,1.04423,1.23507
591,13.0244,1.19863,14.2231,1.07169,0.176531
592,0.848829,13.0586,13.9074,1.04791,1.38697
593,14.3909,-0.177979,14.2129,1.07092,0.0357207
594,0.109544,13.8243,13.9338,1.0499,1.46826
595,14.4823,-0.674102,13.8082,1.04043,-0.0135615
596,0.148684,13.8442,13.9929,1.05435,1.47003
597,14.0007,-0.202967,13.7977,1.03964,0.0334644
598,0.989656,13.0945,14.0842,1.06123,1.39239
599,12.6409,1.13945,13.7804,1.03833,0.170914
600,2.51001,11.6582,14.1682,1.06755,1.24223
