# scene=cradle krb=off dt=0.0166667 seconds=600 sample_every=60 e0=13.2716
t_s,ke,pe,e_total,e_over_e0,peak_height
451,21.815,0.490407,22.3054,1.68068,0.0354046
452,1.75025,21.1124,22.8627,1.72267,2.15372
453,18.1472,4.22495,22.3721,1.68571,0.416305
454,5.67243,17.2819,22.9544,1.72958,1.76026
455,12.597,9.82556,22.4226,1.68951,0.992146
456,11.3716,11.6496,23.0213,1.73462,1.18178
457,6.76359,15.6974,22.461,1.69241,1.59566
458,17.8089,5.32035,23.1293,1.74276,0.529536
459,2.12531,20.4759,22.6012,1.70297,2.08648
460,22.2327,0.974442,23.2071,1.74863,0.0860107
461,0.215877,22.5512,22.7671,1.71547,2.3012
462,22.201,0.191264,22.3923,1.68723,0.00542319
463,1.05123,21.8309,22.8821,1.72414,2.22771
464,19.4657,2.94342,22.4091,1.6885,0.285308
465,4.47114,18.5015,22.9727,1.73096,1.88553
466,14.1417,8.29606,22.4378,1.69065,0.834342
467,10.2995,12.8172,23.1167,1.74181,1.2994
468,7.79207,14.7637,22.5558,1.69955,1.49722
469,16.6892,6.51618,23.2054,1.7485,0.650239
470,2.86789,19.8136,22.6814,1.70902,2.01774
471,21.4379,1.79866,23.2365,1.75084,0.169733
472,0.430797,22.3626,22.7934,1.71745,2.28173
473,22.4373,0.0295696,22.4669,1.69285,0.00411808
474,0.594912,22.3118,22.9067,1.72599,2.277
475,20.4911,1.98831,22.4794,1.69379,0.18727
476,3.72498,19.3467,23.0717,1.73842,1.97153
477,15.2411,7.29655,22.5376,1.69818,0.728661
478,9.1155,14.0854,23.2009,1.74816,1.42908
479,8.98761,13.652,22.6396,1.70586,1.38182
480,15.1172,8.13737,23.2546,1.7522,0.818535
481,3.94028,18.7701,22.7104,1.7112,1.91066
482,20.5188,2.76499,23.2838,1.7544,0.268417
483,0.798813,22.0173,22.8161,1.71916,2.2459
484,22.4052,0.0939671,22.4991,1.69528,0.00399554
485,0.398108,22.5886,22.9867,1.73202,2.30511
486,21.1404,1.43301,22.5734,1.70087,0.127232
487,2.9404,20.212,23.1524,1.7445,2.06055
488,16.4549,6.18136,22.6363,1.70561,0.613387
489,7.58309,15.6609,23.244,1.75141,1.59249
490,10.5847,12.0997,22.6844,1.70924,1.22383
491,13.6774,9.6131,23.2905,1.75491,0.97095
492,5.01611,17.7272,22.7434,1.71368,1.80332
493,19.7975,3.57641,23.3739,1.76119,0.348878
494,1.1755,21.7082,22.8837,1.72425,2.21338
495,23.1873,0.27977,23.467,1.76821,0.0206686
496,0.243758,22.8069,23.0507,1.73684,2.3276
497,21.7681,0.885305,22.6534,1.7069,0.071133
498,2.01414,21.0907,23.1048,1.74091,2.15717
499,17.92,4.69832,22.6183,1.70426,0.468806
500,6.26988,16.9704,23.2403,1.75112,1.72769
501,12.063,10.6327,22.6957,1.71009,1.07419
502,12.6424,10.7157,23.3581,1.76,1.08301
503,5.87424,16.9152,22.7894,1.71715,1.71862
504,18.8371,4.60885,23.4459,1.76662,0.454988
505,1.69244,21.2386,22.931,1.72782,2.16483
